2022-05-16 08:00:00;24.2;65;857.1;1
2022-05-16 09:00:00;22.9;68;856.3;1
2022-05-16 23:00:00;18.5;96;858.6;1
2022-05-17 00:00:00;17.2;90;857.2;1
2022-05-17 01:00:00;20.2;88;857.8;1
2022-05-17 02:00:00;21.9;72;858;1
2022-05-17 03:00:00;23.2;67;857.9;1
2022-05-17 04:00:00;25.2;60;857.9;1
2022-05-17 05:00:00;26.5;52;857.4;1
2022-05-17 06:00:00;27;51;856.9;1
2022-05-17 07:00:00;26.6;54;856.1;1
2022-05-17 08:00:00;26.6;54;855.4;1
2022-05-17 09:00:00;26.2;58;855.3;1
2022-05-17 23:00:00;15;87;859.1;1
2022-05-18 00:00:00;16.3;87;857.6;1
2022-05-18 01:00:00;19.4;75;858.3;1
2022-05-18 02:00:00;21.9;58;858.7;1
2022-05-18 03:00:00;23.2;57;858.6;1
2022-05-18 04:00:00;23.7;71;858.4;1
2022-05-18 05:00:00;24.9;62;858;1
2022-05-18 06:00:00;25.6;58;857.3;1
2022-05-18 07:00:00;24.9;64;856.6;1
2022-05-18 08:00:00;24.5;61;856.1;1
2022-05-18 09:00:00;23;78;855.9;1
2022-05-18 23:00:00;16.5;100;859.7;1
2022-05-19 00:00:00;15.8;100;858.6;1
2022-05-19 01:00:00;21.9;77;859.1;1
2022-05-19 02:00:00;19.8;93;859.4;1
2022-05-19 03:00:00;21.9;77;859.1;1
2022-05-19 04:00:00;24.2;72;859;1
2022-05-19 05:00:00;23.7;71;858.5;1
2022-05-19 06:00:00;24.9;67;857.6;1
2022-05-19 07:00:00;23.6;72;857;1
2022-05-19 08:00:00;23;78;856.5;1
2022-05-19 09:00:00;23.3;74;856.2;1
2022-05-19 23:00:00;16.5;85;859.7;1
2022-05-20 00:00:00;17.4;100;857.8;1
2022-05-20 01:00:00;19.3;82;858.3;1
2022-05-20 02:00:00;21.1;89;858.5;1
2022-05-20 03:00:00;21.9;86;858.2;1
2022-05-20 04:00:00;24.1;77;857.5;1
2022-05-20 05:00:00;24.7;72;857.3;1
2022-05-20 06:00:00;24.4;67;856.8;1
2022-05-20 07:00:00;25.6;63;855.7;1
2022-05-20 08:00:00;22.9;85;855.6;1
2022-05-20 09:00:00;20.4;96;855.5;1
2022-05-20 23:00:00;17.3;100;858.7;1
2022-05-21 00:00:00;17.8;100;856.6;1
2022-05-21 01:00:00;19.1;100;857.2;1
2022-05-21 02:00:00;22.6;81;857;1
2022-05-21 03:00:00;22.6;81;857.3;1
2022-05-21 04:00:00;22.6;82;857.3;1
2022-05-21 05:00:00;24;73;856.6;1
2022-05-21 06:00:00;24.1;72;855.9;1
2022-05-21 07:00:00;21.1;100;855.6;1
2022-05-21 08:00:00;22.7;89;855;1
2022-05-21 09:00:00;20.7;95;854.5;1
2022-05-21 23:00:00;16.6;100;857.3;1
2022-05-22 00:00:00;16.4;98;855.6;1
2022-05-22 01:00:00;19.7;97;856;1
2022-05-22 02:00:00;20.8;93;856.3;1
2022-05-22 03:00:00;22.8;81;856.4;1
2022-05-22 04:00:00;22.5;86;856;1
2022-05-22 05:00:00;23.2;87;855.8;1
2022-05-22 06:00:00;25.1;70;854.9;1
2022-05-22 07:00:00;24.2;79;853.9;1
2022-05-22 08:00:00;24.4;74;852.7;1
2022-05-22 09:00:00;24.4;74;852.7;1
2022-05-22 23:00:00;16.2;100;856.7;1
2022-05-23 00:00:00;17.5;100;854.9;1
2022-05-23 01:00:00;19.8;94;855.4;1
2022-05-23 02:00:00;22.3;83;856;1
2022-05-23 03:00:00;22.6;78;855.8;1
2022-05-23 04:00:00;24.4;70;855.4;1
2022-05-23 05:00:00;25;67;855.2;1
2022-05-23 06:00:00;25.4;68;854.6;1
2022-05-23 07:00:00;26.3;69;854;1
2022-05-23 08:00:00;23.6;79;853.9;1
2022-05-23 09:00:00;22.3;85;856.5;1
2022-05-23 23:00:00;18.1;99;859.1;1
2022-05-24 00:00:00;17.8;89;856.8;1
2022-05-24 01:00:00;19.6;100;857.4;1
2022-05-24 02:00:00;21.6;90;858.4;1
2022-05-24 03:00:00;22.7;85;858.1;1
2022-05-24 04:00:00;22.7;85;858.1;1
2022-05-24 05:00:00;24.7;67;857.3;1
2022-05-24 06:00:00;24.7;73;856.6;1
2022-05-24 07:00:00;24.4;72;856.2;1
2022-05-24 08:00:00;23.2;85;855.8;1
2022-05-24 09:00:00;23.1;83;855.8;1
2022-05-24 23:00:00;17.1;89;860.3;1
2022-05-25 00:00:00;16.8;100;858.3;1
2022-05-25 01:00:00;17.1;100;858.8;1
2022-05-25 02:00:00;17.6;98;859.1;1
2022-05-25 03:00:00;18.2;94;859.3;1
2022-05-25 04:00:00;19.3;88;859.2;1
2022-05-25 05:00:00;19.4;95;859.3;1
2022-05-25 06:00:00;18.3;100;859.2;1
2022-05-25 07:00:00;17.8;100;858.5;1
2022-05-25 08:00:00;18.4;100;857.7;1
2022-05-25 09:00:00;19.3;95;857.4;1
2022-05-25 23:00:00;16.7;82;858.3;1
2022-05-26 00:00:00;17.4;100;856.9;1
2022-05-26 01:00:00;17.4;85;857.4;1
2022-05-26 02:00:00;20;82;857.8;1
2022-05-26 03:00:00;20.8;68;858.3;1
2022-05-26 04:00:00;23.2;57;858.1;1
2022-05-26 05:00:00;25.2;55;857.6;1
2022-05-26 06:00:00;26.2;50;856.8;1
2022-05-26 07:00:00;26.1;54;856.1;1
2022-05-26 08:00:00;26.4;49;855.5;1
2022-05-26 09:00:00;25.3;58;855.4;1
2022-05-26 23:00:00;17.7;77;857.2;1
2022-05-27 00:00:00;17.4;81;855.7;1
2022-05-27 01:00:00;20.9;68;856.3;1
2022-05-27 02:00:00;21.5;67;859.5;1
2022-05-27 03:00:00;24;62;857.4;1
2022-05-27 04:00:00;25.3;54;857.4;1
2022-05-27 05:00:00;25.4;58;857.2;1
2022-05-27 06:00:00;25.8;55;856.2;1
2022-05-27 07:00:00;24.6;66;855.5;1
2022-05-27 08:00:00;24;62;854.9;1
2022-05-27 09:00:00;24.6;66;854.5;1
2022-05-27 23:00:00;15.1;100;857.5;1
2022-05-28 00:00:00;16.4;100;856.4;1
2022-05-28 01:00:00;18.3;87;859;1
2022-05-28 02:00:00;19.7;87;857.4;1
2022-05-28 03:00:00;21.6;74;857.8;1
2022-05-28 04:00:00;22;72;857.9;1
2022-05-28 05:00:00;24.6;66;857.6;1
2022-05-28 06:00:00;21.3;77;857.3;1
2022-05-28 07:00:00;21.4;77;857.3;1
2022-05-28 08:00:00;22;75;856.2;1
2022-05-28 09:00:00;21.8;77;855.9;1
2022-05-28 23:00:00;16.6;100;857.3;1
2022-05-29 00:00:00;17.9;95;855.7;1
2022-05-29 01:00:00;19.4;87;856.2;1
2022-05-29 02:00:00;21.4;80;856.5;1
2022-05-29 03:00:00;23;69;856.9;1
2022-05-29 04:00:00;24.1;65;857.1;1
2022-05-29 05:00:00;25;60;857.1;1
2022-05-29 06:00:00;25;60;854.4;1
2022-05-29 07:00:00;24.9;57;855.3;1
2022-05-29 08:00:00;24.9;57;855.3;1
2022-05-29 09:00:00;22.5;65;855.1;1
2022-05-29 23:00:00;16.8;87;857.9;1
2022-05-30 00:00:00;16.8;96;855.7;1
2022-05-30 01:00:00;18.3;88;856.7;1
2022-05-30 02:00:00;20.6;80;857.1;1
2022-05-30 03:00:00;23.3;64;857;1
2022-05-30 04:00:00;24.8;54;856.7;1
2022-05-30 05:00:00;26.2;53;856;1
2022-05-30 06:00:00;26.4;52;855.3;1
2022-05-30 07:00:00;26.6;54;854.8;1
2022-05-30 08:00:00;26.5;52;854.2;1
2022-05-30 09:00:00;26;51;853.9;1
2022-05-30 23:00:00;16;91;857.5;1
2022-05-31 00:00:00;16.2;100;855.3;1
2022-05-31 01:00:00;17.8;92;855.6;1
2022-05-31 02:00:00;19.4;84;856.3;1
2022-05-31 03:00:00;22.6;68;856.3;1
2022-05-31 04:00:00;25;60;856;1
2022-05-31 05:00:00;25.7;53;855.7;1
2022-05-31 06:00:00;24.8;63;855;1
2022-05-31 07:00:00;25;63;854.4;1
2022-05-31 08:00:00;24.4;65;854.1;1
2022-05-31 09:00:00;24.4;65;853.6;1
2022-05-31 23:00:00;16.3;100;857.4;1
2022-05-01 00:00:00;25.9;92;1008.5;15
2022-05-01 01:00:00;27.8;85;1008.1;15
2022-05-01 02:00:00;27.9;85;1007.3;15
2022-05-01 03:00:00;26.7;86;1006.8;15
2022-05-01 04:00:00;28;83;1005.8;15
2022-05-01 05:00:00;24.3;95;1005;15
2022-05-01 06:00:00;27.3;87;1004.3;15
2022-05-01 07:00:00;27.8;86;1004;15
2022-05-01 08:00:00;27.7;88;1004.3;15
2022-05-01 09:00:00;27.1;88;1005.1;15
2022-05-01 10:00:00;26.8;92;1006;15
2022-05-01 11:00:00;26.7;91;1006.8;15
2022-05-01 12:00:00;26.9;92;1007.5;15
2022-05-01 13:00:00;26.7;93;1007.8;15
2022-05-01 14:00:00;25.4;98;1007.4;15
2022-05-01 15:00:00;25.8;96;1006.9;15
2022-05-01 16:00:00;25.9;95;1006.5;15
2022-05-01 17:00:00;25.9;95;1006;15
2022-05-01 18:00:00;24.9;98;1005.9;15
2022-05-01 19:00:00;24.5;98;1006.4;15
2022-05-01 20:00:00;25.2;97;1007;15
2022-05-01 21:00:00;26.8;92;1007.2;15
2022-05-01 22:00:00;26.7;92;1007.3;15
2022-05-01 23:00:00;27.6;85;1008.1;15
2022-05-02 00:00:00;28.4;82;1008.4;15
2022-05-02 01:00:00;29.3;75;1008.1;15
2022-05-02 02:00:00;29.6;72;1006.9;15
2022-05-02 03:00:00;30;73;1005.9;15
2022-05-02 04:00:00;30.3;73;1005.2;15
2022-05-02 05:00:00;29;79;1004.9;15
2022-05-02 06:00:00;26.8;90;1004.8;15
2022-05-02 07:00:00;26.2;91;1004.5;15
2022-05-02 08:00:00;26.5;92;1005;15
2022-05-02 09:00:00;25.8;95;1005.3;15
2022-05-02 10:00:00;25.6;95;1006.2;15
2022-05-02 11:00:00;26.4;92;1007.1;15
2022-05-02 12:00:00;25.3;97;1007.7;15
2022-05-02 13:00:00;25.4;96;1007.9;15
2022-05-02 14:00:00;25.1;97;1007.7;15
2022-05-02 15:00:00;25.8;95;1007.1;15
2022-05-02 16:00:00;25.1;98;1006.6;15
2022-05-02 17:00:00;24.4;99;1006.4;15
2022-05-02 18:00:00;24.6;98;1006.1;15
2022-05-02 19:00:00;24;99;1006.1;15
2022-05-02 20:00:00;23.9;100;1006.3;15
2022-05-02 21:00:00;24;100;1007.1;15
2022-05-02 22:00:00;26.7;98;1007.8;15
2022-05-02 23:00:00;28.9;86;1008.1;15
2022-05-03 00:00:00;28.9;84;1008.6;15
2022-05-03 01:00:00;29.1;82;1008.2;15
2022-05-03 02:00:00;29.2;82;1008;15
2022-05-03 03:00:00;29.4;74;1007.3;15
2022-05-03 04:00:00;27.6;92;1006.8;15
2022-05-03 05:00:00;27.4;87;1006.1;15
2022-05-03 06:00:00;27.9;85;1005.3;15
2022-05-03 07:00:00;28.6;81;1005;15
2022-05-03 08:00:00;29;84;1005.3;15
2022-05-03 09:00:00;28.2;88;1005.9;15
2022-05-03 10:00:00;26.7;95;1007.3;15
2022-05-03 11:00:00;26.3;95;1007.7;15
2022-05-03 12:00:00;26.1;97;1008.3;15
2022-05-03 13:00:00;25.8;97;1008.6;15
2022-05-03 14:00:00;25.3;98;1008.1;15
2022-05-03 15:00:00;25.1;98;1007.8;15
2022-05-03 16:00:00;24.9;98;1007.3;15
2022-05-03 17:00:00;25;97;1006.7;15
2022-05-03 18:00:00;24.4;98;1006.7;15
2022-05-03 19:00:00;24.1;98;1006.7;15
2022-05-03 20:00:00;23.8;99;1007.1;15
2022-05-03 21:00:00;24.4;98;1007.1;15
2022-05-03 22:00:00;26.4;93;1007.5;15
2022-05-03 23:00:00;28;88;1008.1;15
2022-05-04 00:00:00;29.9;77;1007.9;15
2022-05-04 01:00:00;30.5;74;1008.1;15
2022-05-04 02:00:00;30.2;76;1007.5;15
2022-05-04 03:00:00;30.1;74;1006.9;15
2022-05-04 04:00:00;27.5;90;1006.4;15
2022-05-04 05:00:00;26.3;96;1005.8;15
2022-05-04 06:00:00;27.6;88;1004.7;15
2022-05-04 07:00:00;28.9;78;1004.8;15
2022-05-04 08:00:00;28.7;78;1005;15
2022-05-04 09:00:00;27.4;92;1005.9;15
2022-05-04 10:00:00;26.1;95;1006.7;15
2022-05-04 11:00:00;25.9;95;1007.5;15
2022-05-04 12:00:00;25.5;97;1008.2;15
2022-05-04 13:00:00;25.6;97;1008.8;15
2022-05-04 14:00:00;24.9;98;1008.7;15
2022-05-04 15:00:00;25.1;98;1008.2;15
2022-05-04 16:00:00;24.7;98;1007.3;15
2022-05-04 17:00:00;25;97;1006.4;15
2022-05-04 18:00:00;24.9;97;1006.1;15
2022-05-04 19:00:00;24.5;98;1005.7;15
2022-05-04 20:00:00;24.8;97;1006;15
2022-05-04 21:00:00;24.9;95;1006.4;15
2022-05-04 22:00:00;27.3;88;1007.4;15
2022-05-04 23:00:00;29.4;78;1008;15
2022-05-05 00:00:00;29.9;73;1008;15
2022-05-05 01:00:00;30.3;72;1008;15
2022-05-05 02:00:00;30.6;77;1007.3;15
2022-05-05 03:00:00;29.9;81;1006.4;15
2022-05-05 04:00:00;30.8;72;1005.7;15
2022-05-05 05:00:00;29.4;79;1004.9;15
2022-05-05 06:00:00;27.1;87;1004.3;15
2022-05-05 07:00:00;29.9;73;1004.4;15
2022-05-05 08:00:00;29.1;79;1004.9;15
2022-05-05 09:00:00;27.5;92;1005.4;15
2022-05-05 10:00:00;26.7;93;1006.3;15
2022-05-05 11:00:00;26.4;93;1007.1;15
2022-05-05 12:00:00;26.6;92;1007.5;15
2022-05-05 13:00:00;26.3;92;1007.8;15
2022-05-05 14:00:00;26;93;1007.6;15
2022-05-05 15:00:00;25.6;95;1007.2;15
2022-05-05 16:00:00;25.9;93;1006.6;15
2022-05-05 17:00:00;25.6;94;1006;15
2022-05-05 18:00:00;25.4;94;1006.1;15
2022-05-05 19:00:00;26;91;1006.2;15
2022-05-05 20:00:00;25.5;94;1006.5;15
2022-05-05 21:00:00;25.3;96;1007.2;15
2022-05-05 22:00:00;26;91;1007.9;15
2022-05-05 23:00:00;25.6;92;1008.7;15
2022-05-06 00:00:00;26;94;1008.4;15
2022-05-06 01:00:00;28.1;81;1008.5;15
2022-05-06 02:00:00;29.3;75;1008.1;15
2022-05-06 03:00:00;30.1;74;1006.7;15
2022-05-06 04:00:00;30.7;73;1005.6;15
2022-05-06 05:00:00;31;68;1004.8;15
2022-05-06 06:00:00;30.6;69;1004.1;15
2022-05-06 07:00:00;29.7;73;1004.5;15
2022-05-06 08:00:00;29.3;77;1004.9;15
2022-05-06 09:00:00;28.1;86;1005.7;15
2022-05-06 10:00:00;26.9;92;1006.7;15
2022-05-06 11:00:00;26.4;93;1007.1;15
2022-05-06 12:00:00;26.6;91;1007.6;15
2022-05-06 13:00:00;26.1;94;1008;15
2022-05-06 14:00:00;25.8;95;1007.7;15
2022-05-06 15:00:00;25.6;95;1007;15
2022-05-06 16:00:00;25.2;97;1006.5;15
2022-05-06 17:00:00;25.5;96;1006.1;15
2022-05-06 18:00:00;25.6;96;1005.8;15
2022-05-06 19:00:00;25.8;95;1006;15
2022-05-06 20:00:00;25.3;96;1006.5;15
2022-05-06 21:00:00;25.5;95;1007;15
2022-05-06 22:00:00;27;91;1007.5;15
2022-05-06 23:00:00;25.2;97;1007.9;15
2022-05-07 00:00:00;26.5;95;1008;15
2022-05-07 01:00:00;25.1;99;1008.4;15
2022-05-07 02:00:00;26.5;91;1007.7;15
2022-05-07 03:00:00;28.8;82;1006.7;15
2022-05-07 04:00:00;29.3;80;1005.7;15
2022-05-07 05:00:00;30.1;79;1004.8;15
2022-05-07 06:00:00;29.3;79;1004.2;15
2022-05-07 07:00:00;29.8;78;1004.1;15
2022-05-07 08:00:00;29.8;73;1004.6;15
2022-05-07 09:00:00;28.5;82;1005.1;15
2022-05-07 10:00:00;27.6;86;1006;15
2022-05-07 11:00:00;26.9;90;1006.5;15
2022-05-07 12:00:00;26.9;89;1007.4;15
2022-05-07 13:00:00;26.5;92;1007.6;15
2022-05-07 14:00:00;26.1;94;1007.3;15
2022-05-07 15:00:00;26.9;90;1006.8;15
2022-05-07 16:00:00;25.7;95;1006;15
2022-05-07 17:00:00;26.1;95;1005.5;15
2022-05-07 18:00:00;26.1;95;1005.6;15
2022-05-07 19:00:00;26.6;95;1005.6;15
2022-05-07 20:00:00;25.2;98;1006.2;15
2022-05-07 21:00:00;24.8;97;1006.2;15
2022-05-07 22:00:00;26.6;92;1006.5;15
2022-05-07 23:00:00;29;84;1007;15
2022-05-08 00:00:00;29.4;84;1006.4;15
2022-05-08 01:00:00;29.4;87;1006.1;15
2022-05-08 02:00:00;31.5;73;1005.5;15
2022-05-08 03:00:00;31.5;72;1004.8;15
2022-05-08 04:00:00;30.9;73;1003.8;15
2022-05-08 05:00:00;29.9;75;1003.5;15
2022-05-08 06:00:00;30.7;76;1003.2;15
2022-05-08 07:00:00;30.7;76;1002.7;15
2022-05-08 08:00:00;30.5;75;1003.1;15
2022-05-08 09:00:00;29.2;83;1003.9;15
2022-05-08 10:00:00;28.2;88;1004.8;15
2022-05-08 11:00:00;28.4;87;1005.8;15
2022-05-08 12:00:00;28;89;1006.5;15
2022-05-08 13:00:00;28.3;88;1007;15
2022-05-08 14:00:00;28;89;1007.2;15
2022-05-08 15:00:00;27.5;91;1006.5;15
2022-05-08 16:00:00;27.9;88;1005.8;15
2022-05-08 17:00:00;27.5;92;1004.5;15
2022-05-08 18:00:00;26.7;92;1004.3;15
2022-05-08 19:00:00;26.4;95;1004.7;15
2022-05-08 20:00:00;25.8;98;1005.2;15
2022-05-08 21:00:00;27;92;1005.2;15
2022-05-08 22:00:00;26.6;93;1005.1;15
2022-05-08 23:00:00;27.4;94;1005.4;15
2022-05-09 00:00:00;28.2;92;1005.4;15
2022-05-09 01:00:00;29.9;87;1005.1;15
2022-05-09 02:00:00;30.4;81;1005;15
2022-05-09 03:00:00;30.4;78;1004.1;15
2022-05-09 04:00:00;31.3;75;1003.3;15
2022-05-09 05:00:00;30.9;72;1002.8;15
2022-05-09 06:00:00;29.9;81;1002.4;15
2022-05-09 07:00:00;29.4;84;1002.5;15
2022-05-09 08:00:00;28.9;88;1002.9;15
2022-05-09 09:00:00;28.5;89;1003.7;15
2022-05-09 10:00:00;28.3;88;1004.4;15
2022-05-09 11:00:00;28.5;87;1005.1;15
2022-05-09 12:00:00;28.5;88;1005.9;15
2022-05-09 13:00:00;28.5;88;1006.7;15
2022-05-09 14:00:00;27.5;90;1006.5;15
2022-05-09 15:00:00;27.7;92;1005.6;15
2022-05-09 16:00:00;27.8;91;1004.8;15
2022-05-09 17:00:00;27.6;91;1004.1;15
2022-05-09 18:00:00;27.7;92;1004.7;15
2022-05-09 19:00:00;26.8;91;1004.5;15
2022-05-09 20:00:00;26;91;1005.2;15
2022-05-09 21:00:00;26.7;95;1006;15
2022-05-09 22:00:00;28;87;1006.6;15
2022-05-09 23:00:00;27.5;93;1007.5;15
2022-05-10 00:00:00;27.8;89;1007.8;15
2022-05-10 01:00:00;28.6;88;1007.7;15
2022-05-10 02:00:00;29.3;86;1007.3;15
2022-05-10 03:00:00;29.7;84;1006.7;15
